"","text","created_at","lang"
"140","How has your life as an Asian/Asian American been affected by COVID-19?

📹 Post a video with #WashTheHate or DM us your thoughts for us to share anonymously.

We’re in this together. You have a community behind you. #hateisavirus #racismisavirus #iamnotavirus #becool2asians","2020-04-17T00:00:26.000Z","en"
"141","Thank you for covering and amplifying this @NBCAsianAmerica - Drowning out bigotry is exactly what we aim to do✊🏽✊🏽✊🏽#RacismIsAVirus #Hateisavirus #becool2asians #iamnotavirus #tremendouspr #WashTheHate https://t.co/RGsEQRqAbz","2020-04-16T14:43:07.000Z","en"
"142","Grateful to our #Allies @alvarezjulian &amp; Eric Deibolt for standing with us against the rise of racism &amp; violence directed at the #AsianAmerican community during this time.

#RacismIsAVirus #hateisavirus
#iamnotavirus #becool2asians #washthehate #asianamericans https://t.co/35jfJ8Kkax","2020-04-15T13:35:38.000Z","en"
"145","Why do Whites get to be people while ALL ASIANS are 1. Not American 2. Chinese 3. Supporters of the Chinese government 4. Must “pay” for any wrongdoing of ANY of the other BILLIONS of Asians on the entire planet? Pls Stand with your fellow Americans and #becool2asians https://t.co/iaHkJPkRi5","2020-04-14T22:45:37.000Z","en"
"146","Watch #becool2asians founder @valwchow on @DrPhil tomorrow (Tuesday 4/14) on her emotional response to anti-Asian hate. #becool2asians is also mobilizing mental health professionals to donate their time to those in need during this pandemic of Hate. Stay tuned for the rollout! https://t.co/KAT1TP5woc","2020-04-14T00:31:16.000Z","en"
"148","Response to anti-Asian hysteria. https://t.co/VBd4uBn5nz  

#coronavirus #covid19 #iamnotavirus #stopaapihate #washthehate #becool2asians #racismisavirus #hateisavirus #SafetyNotStigma #coronavirusracism #factsnotfear #covidiots #NotYourModelMinority #aapi #humanlikeyou #asian","2020-04-13T11:10:37.000Z","en"
"151","Why does no one including the person shooting the incident speak up to defend a fellow American? #becool2asians https://t.co/IcnIfeILn7","2020-04-11T18:23:52.000Z","en"
"158","Join free bystander training to combat the rise in anti-asian attacks and #becool2asians https://t.co/vN3qAWo7eB","2020-04-08T20:23:07.000Z","en"
"159","@SuzeBPark #becool2asians #Hateisavirus #Asie #COVID19 #jenesuispasunvirus

Greetings from Asia2.0

We show you our support. 
Do you know if there associations which are combating anti-asian racism in Sweden?
We will contact you by email for all our activities.

Best regards.","2020-04-08T18:02:56.000Z","en"
"160","@Analisa_Swan Help us thank the disproportionate amount of Asian Americans who are frontline workers yet vulnerable to the rise in anti-Asian hate and violence. #becool2asians. #WorldHealthDay https://t.co/Q7tH1t6000","2020-04-08T00:48:09.000Z","en"
"161","@EdgeofSports help us celebrate world health day by calling attention to the disproportionate number of Asian Americans who are frontline healthcare workers yet vulnerable to the rise in anti-Asian violence and Hate. #becool2asians https://t.co/Q7tH1t6000","2020-04-08T00:46:24.000Z","en"
"162","Need 2 stay calm &amp; not blame a racial group 4 COVID19. #IamNotAVirus #stopAAPIhate #becool2asians  https://t.co/K5Xohrq4QX","2020-04-07T20:30:59.000Z","en"
"163","Pls retweet: @Forbes writes Asian Americans are ""vastly over-represented among the front line medical workers"" 17% doctors, 9% PA's, 10% nurses in the US are Asian. Yet they face the rise in Violence and Hate against Asians. @eugenegu #becool2asians #frontlineworkers #COVID19 https://t.co/su4oYPmKtk","2020-04-07T15:35:59.000Z","en"
"165","Bringing this to the top again, because these attacks are still happening. Be vigilant, call on allies and stand up for the community. #RacismisaVirus #WashTheHate #HateIsAVirus #becool2asians

https://t.co/Vg9vW4INii","2020-04-06T17:47:23.000Z","en"
"167","Thank you ⁦@NextShark⁩ for publishing our backstory. Hate takes an emotional toll on the target. Stand with your fellow Americans of Asian descent #becool2asians #washthehate #coronavirus #covid  https://t.co/TpXW3TwfVN","2020-04-05T00:03:59.000Z","en"
"171","Super cute video with an important message to @washthehate https://t.co/Hxcs7OcBLO #Becool2Asians FFS ❤️","2020-04-03T10:29:43.000Z","en"
"175","This is happened on IG today and I just literally had a panic attack thinking about this happening in my neighborhood in NYC and my best friends that live there. This is not ok. PLEASE #becool2asians #asianracism #racism #nyc #NewYorkers @NYPDnews https://t.co/acUvtyrhIu","2020-04-02T06:14:12.000Z","en"
"176","1 Asian family was already stabbed including the 2 and 6 yr old while shopping. The threats are real. We fear the next story will be a mass shooting targeting Asian Americans. Please stand with us and #becool2asians https://t.co/VVAcy0B5Rr","2020-04-02T06:02:32.000Z","en"
"181","Stand up and be counted! There’s at least 21 million Asians in the US. Immigrant families are often the least likely to fill out the census which determines how essential gov’t resources are allotted. #becool2asians https://t.co/54AyAv3GlC","2020-04-01T15:28:40.000Z","en"
"182","We stand with @amazon workers protesting safer working conditions. Folks of asian descent also work #amazon as essential workers #becool2asians. https://t.co/nBeTOxW1MR","2020-04-01T15:23:40.000Z","en"
"183","@TrapTVShow Thanks for the info. We’re very aware of the awful story. This is why the time is now to spread the word and #becool2asians!","2020-04-01T15:12:11.000Z","en"
"184","@RepJudyChu @RepJeffries @Grace4NY @JulianCastro thanks 4 speaking out! pls follow @becool2asians we’re combatting anti-asian sentiment with positive media content! #becool2asians #AntiAsianRacism #coronavirus #COVID19 https://t.co/HDjDQdy4u6","2020-04-01T04:49:36.000Z","en"
"185","#WashTheHate #HateIsAVirus #RacismIsAVirus #DontBeARacist #StopAAPIHate #BeCool2Asians Special shout out and thanks to healthcare workers and first responders of Asian descent who are fighting TWO battles simultaneously.  Thank you @DinoRay for this! ❤️to our Filipina nurses! https://t.co/Qyh8QUfhUV","2020-04-01T02:32:30.000Z","en"
"186","@DinoRay @shrrycola @paolamardo @konaomie @originalspin @JiayangFan @MaulikPancholy @WashTheHate Hey if any of y’all in the article want to do an advocacy video for #becool2asians please DM me!","2020-03-31T23:03:13.000Z","en"
"187","@DinoRay @shrrycola @paolamardo @konaomie @originalspin @JiayangFan @MaulikPancholy @WashTheHate Thanks for spreading the word #becool2asians!","2020-03-31T23:01:49.000Z","en"
"189","""Hollywood’s Asian Community Calls On Allies For Support As Coronavirus Misinformation Incites Hate"". Thank u @DEADLINE for shedding light on what's happening in this article + inviting us to be a part of it #becool2asians #coronavirus #racism #asianracism https://t.co/Oqio0yMMPD","2020-03-31T22:06:22.000Z","en"
"191","Since the outbreak began, there have been reports nationwide of Asian Americans being verbally abused, physically attacked and spat upon. #BeCool2Asians https://t.co/f1ziBZ1dwd","2020-03-31T13:48:59.000Z","en"
"193","Friends! We are talking with Law &amp; Order’s @ElisabethRohm TODAY on her IG Live at 1pm PT for #becool2asians on the growing violence against Asian Americans during #COVID19. Please join! #AllInThisTogether #Coronavirustruth #racism #StrongerTogether #LoveInTheTimeOfQuarantine https://t.co/q1P3hxF5Lz","2020-03-30T18:42:57.000Z","en"
"194","Join @ElisabethRohm on her IG Live TODAY 1pm PT / 4pm ET for a heartfelt discussion about how misinformation about the Coronavirus is escalating hate against Asian Americans. #becool2asians #racism #coronavirus #Coronavirus #Coronavirustruth #asianamericans #asians https://t.co/tLnLWrCn5y","2020-03-30T18:06:25.000Z","en"
"195","The Flavor of Fury script placed 2nd at Vancouver Badass Film Fest over the weekend. Top 2 out of 82 genre scripts. #screenwriting #screenplay #shortscript #filmmaker #filmfestival #martialarts #actioncomedy #becool2asians @VBASFF https://t.co/NL9k39EPSt","2020-03-30T18:01:12.000Z","en"
"197","Please help me spread the word about #becool2asians and follow the #. This hate is only getting worse... little kids are being attacked and stabbed for being Asian. #endtheHate  https://t.co/OJpWQgP1zz","2020-03-30T13:10:53.000Z","en"
"198","Ain’t no Asian ever call me nigger 🗣🔊! #BeCool2Asians","2020-03-30T09:10:25.000Z","en"
"199","Ain’t no Asian ever call me nigger 🗣🔊! #BeCool2Asians","2020-03-30T09:09:25.000Z","en"
"200","@Helen_C3 I would also add the US federal government’s mishandling and scapegoating if it as well! #becool2asians","2020-03-30T06:33:22.000Z","en"
"201","AsAm News | Man throws punches at Asian American, tells her to go back to China while trying to kick her dog #becool2asians #Covid_19 #coronavirus #washthehate #IamNotAVirus  https://t.co/RexBgEwKMi","2020-03-30T05:52:13.000Z","en"
"202","Join @ElisabethRohm on her IG Live tomorrow 1pm PT / 3pm ET and founder of @becool2asians Valerie Chow for a heartfelt discussion about how misinformation about the Coronavirus is escalating hate against Asian Americans. #becool2asians #racism #coronavirus #Coronavirustruth https://t.co/Omh1uVtaWu","2020-03-30T05:02:45.000Z","en"
"205","@becool2asians @Emolclause @realDonaldTrump I'm so sorry this happened to you. This is NEVER ok. 💔
#becool2asians
#COVID19","2020-03-29T17:48:38.000Z","en"
"206","@AbdulElSayed @ProudResister We’re mobilizing to combat anti-Asian hate with messaging as well as collaborating with Folks to help with donated goods and services. Would love to come on your show to discuss our campaign! #becool2asians https://t.co/ggIbh4znBP","2020-03-29T17:40:41.000Z","en"
"207","@PadmaLakshmi I keep a stock of coconut milk on hand. It’s great for soups and curries and even chia seed pudding. Help combat anti-Asian coronavirus sentiment and #becool2asians","2020-03-29T17:34:32.000Z","en"
"208","@mdnij34 Unfortunately I’ve heard from front line responders that instead of making love there’s been a huge uptick in domestic violence (and violence against Asians!) #becool2asians!","2020-03-29T17:33:34.000Z","en"
"209","This is insane! This HAS to stop.  #becool2asians #Covid_19 #CoronaUpdate #coronavirus #COVID19 https://t.co/vAyUiOj5o7","2020-03-29T17:18:14.000Z","en"
"210","Anti-asian hate crimes are only escalating - small children were stabbed! Please retweet and help us spread the word to #becool2asians #Covid_19 #CoronaUpdate #coronavirus #COVID19 https://t.co/ztHU85PKIk","2020-03-29T17:14:15.000Z","en"
"213","@mdnij34 Yes and stirring up hate against Asian Americans #becool2asians","2020-03-29T08:07:59.000Z","en"
"214","Asian Americans are helping however they can in the fight against #coronavirus #Covid_19 Don’t hate #becool2asians  https://t.co/9gtKlRdyPQ","2020-03-29T05:37:33.000Z","en"
"217","Stop the xenophobia, racism, and hate!
It's not #chinavirus. It's #COVID19 
#becool2asians https://t.co/32DIeOJcir","2020-03-28T20:46:20.000Z","en"
"218","@nowhitenonsense pls stand w/ #becool2asians in our fight against anti-Asian Hate #SaturdayMood #SaturdayMorning #SaturdayThoughts #COVID19 #Covid_19 #COVID #coronavirus #CoronavirusUSA https://t.co/ggIbh4znBP","2020-03-28T15:42:08.000Z","en"
"219","Don’t scapegoat the fear and uncertainty into hate.  Join our fight @becool2asians #becool2asians #COVID19 #FactsNotFear #CoronavirusOutbreak #CoronavirusPandemic #Covid_19 https://t.co/jr5yEwusSx","2020-03-28T05:20:32.000Z","en"
"220","Asian Americans are on the front lines fighting #COVID19 even losing their jobs trying to protect others. #becool2asians #CoronavirusOutbreak #washthehate #coronavirus #COVID2019 #Covid19usa https://t.co/zqV2jJoZ7x","2020-03-28T04:58:05.000Z","en"
"221","#becool2asians SLC Asian businesses donated vital medical supplies to hospitals and police departments. Very proud and thumb up! We are together! @UtahCoronavirus https://t.co/PqGlTIF0U3","2020-03-28T03:20:14.000Z","en"
"222","This is wrong on every level I can think of. This has to stop, and it has to stop NOW. If you see something, say something. It's up to all of us to not let this stand. #Coronavirus #COVID19 #becool2asians #AllInThisTogether https://t.co/ROMn1pWXEr","2020-03-28T02:13:03.000Z","en"
"223","@nalames @KMWijn @lemonnlaw @becool2asians @eugenegu #becool2asians is going to become a nation wide success 💃🏻","2020-03-28T02:04:33.000Z","en"
"224","Dear “51% of Americans” 21 million Asian Americans are now subject to Hate b/c @realDonaldTrump trying to re-brand the #Coronavirus #COVID19 #becool2asians #AllInThisTogether https://t.co/ggIbh4znBP","2020-03-28T01:23:08.000Z","en"
"225","Please shelter in place folks it saves lives and #becool2asians #BeatCOVID19 #BeatTheVirus #AllInThisTogether #COVID19 #COVID2019 https://t.co/gU9SS7ktEf","2020-03-28T01:11:44.000Z","en"
"226","This shit never fucking stops. I'm BEYOND sick of it. I am ready to tear into and throw hands at anyone who won't #becool2asians","2020-03-27T16:16:11.000Z","en"
"227","#becool2asians not cool. We did nothing wrong!! An attack on one. Is an attack on all!!! https://t.co/pgFQBoqO4q","2020-03-27T16:06:30.000Z","en"
"228","So sorry this happened to you, Sister. The world is crazy enough without this added racism on top of it. I stopped taking my dog out, too. It’s a shame. Hope you and your pup are okay. @ThirstyTigerTV @becool2Asians #becool2asians https://t.co/opOmH8foW1","2020-03-27T12:51:19.000Z","en"
"229","@CAAM would you consider helping us with productions funds as we produce content for our #becool2asians media campaign? We are about to produce high volume of videos to combat the anti-Asian COVID hate. We are currently all  self funded. https://t.co/s27rWXyoOM","2020-03-27T06:26:46.000Z","en"
"230","@TehshikYoon #becool2asians As an essential part of this country, Asian Americans are fighting against COVID-19 and also racialism viruses.","2020-03-27T06:04:57.000Z","en"
"231","@becool2asians #becool2asians As an essential part of this country, Asian Americans are fighting against COVID-19 and also racialism bully.","2020-03-27T05:40:45.000Z","en"
"232","@RogerLau Will you do an advocacy video for our #becool2asians campaign?","2020-03-27T05:17:54.000Z","en"
"233","@RandyRainbow will you make an advocacy video for #becool2asians? We’d appreciate allies joining our movement!","2020-03-27T04:44:35.000Z","en"
"234","@MrEddieHuang Will you do an advocacy video for #becool2asians? https://t.co/ggIbh4znBP","2020-03-27T04:37:50.000Z","en"
"235","@DeonDekelaita @eugenegu Thank you! Help us start a movement #becool2asians","2020-03-27T04:08:01.000Z","en"
"237","Ducks will #becool2asians.","2020-03-27T02:57:28.000Z","en"
"238","This is disgusting. What the fk is wrong with these people?? 😩 Please stop this nonsense!! Covid-19 is going to wreak enough damage and have enough of a body count by itself, do you really have to start this bull?  #becool2asians https://t.co/YmLA27Mm3L","2020-03-27T02:28:46.000Z","en"
"239","Valerie Chow was mobilizing her tv production co, Thirsty Tiger to launch #becool2asians + combat anti-Asian COVID-19 hate when she was attacked for being Asian. She’s now channeling fear + anger into producing positive messaging about the Coronavirus. Stay tuned for our videos! https://t.co/1gZUy0AfMv","2020-03-27T01:43:10.000Z","en"
"240","I can’t take this, my heart is breaking over these stories I’m reading that keep growing around the world on violence against Asians. Myfear is that this is just the beginning as we continue to move deeper into quarantine and financial losses. #IAmNotAVirus #BeCool2Asians https://t.co/akuTjORq3F","2020-03-24T04:50:36.000Z","en"
