"","text","created_at","lang"
"1030","media mention of @aachristcollab https://t.co/vpypfx19bi
#aaccstatement #iamnotavirus #washthehate #racismisavirus #asianamerican #beingasian https://t.co/uyxXxY427T","2020-03-31T22:37:24.000Z","en"
"1031","Physically distancing for public health, while staying connected. #solidarity #waterjustice #utahwashthehate #washthehate https://t.co/OHOy0WUhLN via @YouTube @uutah @uofuedi @ruthvwatkins","2020-03-31T22:35:16.000Z","en"
"1032","Got a stalker? Worried about #Covid19 hatecrimes? #WashTheHate I'm all of the above, so this was IMMENSELY cheering. Right, spread it around we all need some cheer. https://t.co/bsphiC37Qm","2020-03-31T22:27:27.000Z","en"
"1033","America, we are better than this. 

We need to stand TOGETHER in the face of a crisis, not be divided by our differences.

#WashTheHate

https://t.co/IYd7XanEml","2020-03-31T22:25:05.000Z","en"
"1034","Proud to join the @aaja @washthehate campaign to combat discrimination against people of Asian decent during the #coronavirus pandemic. Spread the love &amp; #WashTheHate. #AAJAFamily @AAJASanDiego https://t.co/zrLfOp9aKH","2020-03-31T22:09:10.000Z","en"
"1035","Sad about that terrible news in Texas.. Just released today: Statement on Anti-Asian Racism in the Time of COVID-19
Join the movement and sign at 
https://t.co/vpypfx19bi
#aaccstatement #iamnotavirus #washthehate #racismisavirus #asianamerican #beingasian https://t.co/oRp6ZCPjfB","2020-03-31T22:01:41.000Z","en"
"1036","Sad about that terrible news in Texas.. Just released today: Statement on Anti-Asian Racism in the Time of COVID-19
Join the movement and sign at 
https://t.co/vpypfx19bi
#aaccstatement #iamnotavirus #washthehate #racismisavirus #asianamerican #beingasian https://t.co/HuLC7KtD5P","2020-03-31T22:00:13.000Z","en"
"1037","Simple #5actionsteps you can take to fight anti-Asian racism

Support your fellow Asian Americans by reading and signing the statement! 
#iamnotavirus #washthehate #racismisavirus

#AACCstatement
#AACC #aachristiancollaborative #asianamericanchristiansagainstracism

#COVID19 https://t.co/PMjxvN4nwg","2020-03-31T21:46:17.000Z","en"
"1038","Happening now! #StopCoronaRacism @cath_goulding @miseducAsian  #washthehate https://t.co/El2VSTYgG0","2020-03-31T21:44:28.000Z","en"
"1040",".@ACPinternists @rmmclean84 Thank you for statement against #AntiAsianRacism w/ #COVID19. See @AnnalsofIM piece on topic (https://t.co/yT3XWYX1Me) w/ #IMProud co-authors Drs. Tammy Lin @TLeungMD @JoshuaLiaoMD #IAmNotAVirus #RacismIsAVirus #WashTheHate #FactsNotFear @ACPMAChapter https://t.co/Ir2tng7Eje","2020-03-31T21:12:22.000Z","en"
"1041","#ActToChange Chair @MaulikPancholy recently joined @tzima8, @ItsCeliaAu and many other #AAPI figures in denouncing #Coronavirus related racism.

Together we can #WashTheHate from our society ❤️💙

https://t.co/Kz6VQaPlAv","2020-03-31T21:00:25.000Z","en"
"1042","Here are #5ActionSteps to combat Anti-Asian Racism in the time of #COVID-19!  Join the movement and sign the statement linked in our bio!

5 ACTION STEPS:
https://t.co/o5LTRPMpVP 

#AACCstatement #iamnotavirus #washthehate #racismisavirus #aachristcollab https://t.co/MPW4v4gXc5","2020-03-31T21:00:12.000Z","en"
"1043","There is never a good time for racism. #WashTheHate 
https://t.co/1sJhsiy6Rw","2020-03-31T20:32:52.000Z","en"
"1044","thanks to @tweetraychang @aachristcollab + 1000s who collaborating and signing the Statement on Anti-Asian Racism in the Time of COVID-19 at https://t.co/3H73FyFoPq  #iamnotavirus #coronavirus #COVID19 #WashTheHate #stopaapihate #AntiAsianRacism #church #aaccstatement https://t.co/FMVXak5rrH","2020-03-31T19:58:31.000Z","en"
"1045","Thank you to @RuthVWatkins and @UUtah for supporting #WashTheHate and #UtahWashTheHate. Don’t give in to racism in these hard times.

https://t.co/TcJKYgXZ8i","2020-03-31T19:56:58.000Z","en"
"1046","#AACCstatement: We have released the “Statement on Anti-Asian Racism in the Time of COVID-19.” Will you sign the statement, join our movement, and help amplify our voices &amp; community? 
https://t.co/hT05S0VqEP OR https://t.co/Ndeh80IlfS
#iamnotavirus #washthehate #racismisavirus","2020-03-31T19:46:25.000Z","en"
"1047","Please read this statement and sign it if you support it! 

https://t.co/HkhxsAFy5L

#iamnotavirus #racismisavirus

#washthehate #aacc
#aachristiancollaborative","2020-03-31T19:11:43.000Z","en"
"1049","#AACCstatement: We have released the “Statement on Anti-Asian Racism in the Time of COVID-19.” Will you sign the statement, join our movement, and help amplify our voices &amp; community? 
https://t.co/3fzuamCpTc OR https://t.co/W80OzGqsdp
#iamnotavirus #washthehate #racismisavirus","2020-03-31T19:04:01.000Z","en"
"1050","@pulte Self employed nail tech , shop closed because of coronavirus , for the pass 3 weeks ,  need help !!! #COVID19 #WashTheHate 🧔🏻👩🏻👦🏻🐶🐶🐶 Venmo @Kim-Nguyen-580","2020-03-31T19:02:00.000Z","en"
"1051","We support our community, our patients, our colleagues.

#FactsNotFear #IAmNotAVirus #WashTheHate

Thank you; From the EVMS chapter of the Asian Pacific American Medical Student Assoc.

Learn more here: 
https://t.co/ygGnotv3IN https://t.co/XD6WklOWBN","2020-03-31T18:56:51.000Z","en"
"1052","Have you seen these tags? #IAmNotAVirus #WashTheHate
They are a supportive response against unprovoked acts of violence and hate against people of Asian descent around the world. https://t.co/dSs54A8bDO","2020-03-31T18:56:41.000Z","en"
"1053","Let's see how you #WashTheHate by tagging us and using #UtahWashTheHate bonus points for proper hand-washing! https://t.co/Gwty3Dj3Ae","2020-03-31T18:21:27.000Z","en"
"1054","@pulte Please help me and my little hotdog ...  Venmo @Kim-Nguyen-580 #COVID19 #WashTheHate https://t.co/CiuwV7Mo3W","2020-03-31T17:20:36.000Z","en"
"1055","A fantastic tutorial and message to #WashYourHands and #WashTheHate from Dr. Jennifer Tsai (IG: drjenandjuice) 💙 https://t.co/9io9D6oxmr","2020-03-31T17:19:46.000Z","en"
"1056","Two of my favorite things: #handhygiene &amp; #equity. I'm in! 

🧼🧼

#washthehate #UtahWashTheHate 

@womenMDinanesth @WomenSurgeons @sacnas @FAERanesthesia @TIMESUPHC https://t.co/PHaKyNmPEn","2020-03-31T17:18:28.000Z","en"
"1057","It's so important to #WashTheHate and instead uplift our community with kindness and follow vetted safety precautions!

Let's show our Utah community how it's done : #UtahWashTheHate https://t.co/FZH2sPi7PG","2020-03-31T17:06:58.000Z","en"
"1058","WASH YOUR HANDS + #WashTheHate with the Utah community! Join @UUtah + @uofuedi : #UtahWashTheHate https://t.co/i0U4XoAfvr","2020-03-31T17:04:09.000Z","en"
"1059","Practice preventative measures and #WashTheHate while you're at it! Join our colleagues 👉 #UtahWashTheHate and read more about this initiative with this story from @UUtah https://t.co/9G4evQyvrj","2020-03-31T17:02:44.000Z","en"
"1060","Have you been seeing #washthehate around the interwebs?
JOIN IN and show us your moves with #UtahWashTheHate!

You'll be in some fabulous company with @RuthVWatkins @ma_villarreal94 and so many others (from a distance of course 😉)

📰 https://t.co/QKkbb4s34M https://t.co/uTrKJ0klGl","2020-03-31T17:01:09.000Z","en"
"1061","@TheTimMcGraw @KeithUrban @dollyparton @reba @ShaniaTwain Please help combat the violence and xenophobia against Asians and Asian-Americans. Please lend a voice #Hateisavirus #IamNotAVirus #WashTheHate #Xenophobia #COVID19 #Coronavirustruth #coronavirus","2020-03-31T16:07:51.000Z","en"
"1062","@taylorswift13 @Beyonce @ladygaga @katyperry @eltonofficial Please help combat the violence and xenophobia against Asians and Asian-Americans. Please lend a voice #Hateisavirus #IamNotAVirus #WashTheHate #Xenophobia #COVID19 #Coronavirustruth #coronavirus","2020-03-31T16:05:10.000Z","en"
"1063","@U2 @springsteen @remhq @OfficialSting Please help combat the violence and xenophobia against Asians and Asian-Americans. Please lend a voice #Hateisavirus #IamNotAVirus #WashTheHate #Xenophobia #COVID19 #Coronavirustruth #coronavirus","2020-03-31T16:01:47.000Z","en"
"1064","#WashTheHate 

Join the @UUtah in spreading love during this time and being conscious of comments that spread bigotry and hate. https://t.co/LdtsE08ADB","2020-03-31T15:51:15.000Z","en"
"1065","We’re joining the national #WashTheHate campaign, which is designed to raise awareness about Anti-Asian bigotry amid the #COVID19 pandemic.

More about the initiative: https://t.co/ilsZfFQwyg

Join President @RuthVWatkins and others in “washing the hate.” https://t.co/bwsXcMUF49","2020-03-31T15:36:48.000Z","en"
"1066","#ICYMI @tweetraychang's conversation with @HelenLeeBooks, @mskathykhang, and Russell Jeung on the anti-Asian racism amid COVID-19: https://t.co/5bNHKilWB7

#iamnotavirus #washthehate #racismisavirus 
#aacc #aachristiancollaborative #asianamericanchristiansagainstracism","2020-03-31T14:51:02.000Z","en"
"1068","@userlastname #WashTheHate This is unacceptable!","2020-03-31T14:09:38.000Z","en"
"1069","Will you join me and my friends @sandravanopstal @lisasharper @prophiphop and take a stand against anti-Asian racism in the time of #COVID19 ? 

Read and sign this statement #IAmNotAVirus #WashTheHate #RacismIsAVirus https://t.co/uj51y6ZnV5","2020-03-31T14:07:30.000Z","en"
"1070","Day 2 of #NYVPW | Promote #Respect and #Tolerance. Share your story and let’s #WashTheHate together.

#SaySomething #KnowTheSigns #ViolencePrevention #COVID19 #Coronavirus #UniteInAction
https://t.co/GxRQWDejWo","2020-03-31T13:10:01.000Z","en"
"1072","The latest The Marvan Shamma Daily! https://t.co/90g0nnJhwU #keepthespitindumdum #washthehate","2020-03-31T11:22:08.000Z","en"
"1073","As Racist Acts Against Asian Americans Persist, This Agency Aims to #WashTheHate – Adweek https://t.co/Zj3cRGqDbS via @adweek","2020-03-31T07:03:27.000Z","en"
"1074","#WashTheHate What more do you need?","2020-03-31T04:23:29.000Z","en"
"1075","We are all in when it comes to the #UtahWashTheHate campaign, part of the national #WashTheHate initiative. Join us! https://t.co/fobyZ2dGb4
#Utah","2020-03-31T03:01:38.000Z","en"
"1076","“While it is our responsibility to social distance and wash our hands to help keep ourselves and those most vulnerable to this virus healthy, it is also our responsibility to wash the hate from our community."" @ma_villarreal94 #WashTheHate #UtahWashTheHate
https://t.co/7NZt0yLBnp","2020-03-31T02:17:03.000Z","en"
"1077","Spread truth. Not hate
#washthehate https://t.co/LS87kpMduI","2020-03-31T01:25:34.000Z","en"
"1078","How has your life as an Asian/Asian American been affected by the COVID-19 pandemic?

📹 Post a video with #WashTheHate or DM us your thoughts for us to share anonymously.

We’re in this together. You have a community behind you.","2020-03-31T01:13:58.000Z","en"
"1079","Thank you Jacob for sharing your thoughts with #WashTheHate 💙 https://t.co/oGCWfI3PKh","2020-03-31T01:13:57.000Z","en"
"1080","Thank you @RuthVWatkins and @UUtah for leading your community by example to #WashTheHate and #WashYourHands 💙 https://t.co/6xJBhdQv6H","2020-03-31T00:52:20.000Z","en"
"1081","Proud to be part of this team. Help us #WashTheHate with your own video to help combat the rising tide of hatred toward individuals of Asian descent during the #Covid_19 pandemic. #UtahWashTheHate @UUtah ❤️ https://t.co/X3pbwxpnoC","2020-03-31T00:34:32.000Z","en"
"1082","Calling COVID-19 the “China Virus” is to (1) racialize a virus that doesn’t discriminate between people and (2) put that community at risk of discrimination and violence. We need to #WashTheHate because we are suffering this pandemic together. https://t.co/tTdBAtblRs","2020-03-31T00:33:55.000Z","en"
"1083","So proud to work with people such as these at the @UUtah !  Let's all #WashTheHate!  #UtahWashTheHate https://t.co/9k8AhqKk5J","2020-03-31T00:28:42.000Z","en"
"1084","Thank you @ResonateVoices for spreading the word. Together we can #WashTheHate 🙏❣️. 

https://t.co/UCwJz1tvZl","2020-03-31T00:22:37.000Z","en"
"1085","Go @RuthVWatkins !

Friends, we NEED to #WashTheHate 
How are you going to join in? 

Show us by using --&gt; #UtahWashTheHate https://t.co/5FWciXymal","2020-03-31T00:13:17.000Z","en"
"1086","We spy our VP @ma_villarreal94 of @uofuedi doing her part to #WashTheHate, let's join in!

Show us what you got: #UtahWashTheHate
Best way to wash your hands:
https://t.co/XtmhQweB4B https://t.co/R3WuMh3XgT","2020-03-31T00:10:52.000Z","en"
"1087","Wash your hands and stop the hate! #WashTheHate https://t.co/iFPc2gKzIl","2020-03-31T00:10:16.000Z","en"
"1088","Our VP @ma_villarreal94 knows how to #WashTheHate and so do @MorganAguilar, Aarushi Rohaj, &amp; @DrPaloma_ID_MD 

JOIN US: #UtahWashTheHate 
LEARN MORE: https://t.co/Yorzqa4cc7

WASH YOUR HANDS: https://t.co/v7imRlpUPd https://t.co/JmIJH1UwMT","2020-03-30T23:54:13.000Z","en"
"1089","Join in with @RuthVWatkins and our very own CESA Director Tricia to help us STOP the spread of hate surrounding COVID-19 (while washing those hands of course! #UtahWashTheHate  #WashTheHate 🚨 https://t.co/Yorzqa4cc7

Wash your hands: https://t.co/v7imRlpUPd https://t.co/uUPJVrfaFt","2020-03-30T23:46:47.000Z","en"
"1090","We are aligned with the #WashTheHate campaign in taking a stand against the anti-Asian bigotry, discrimination and violence that has surfaced during the coronavirus pandemic. These acts of hate are unacceptable. Please show your support and join us. #UtahWashTheHate https://t.co/zsdbQcwemH","2020-03-30T23:32:50.000Z","en"
"1091","“This is not a Chinese virus.”
The Santa Clara County DA’s office put out this PSA: “when you attack a member of our community because of their ethnicity, the color of their skin, or where you think someone is from, then you have attacked us all.” @KPIXtv #washthehate #COVID19 https://t.co/uBrlzrj5Sf","2020-03-30T23:29:41.000Z","en"
"1092","This!

 #washthehate https://t.co/qAWI9LiL00","2020-03-30T22:42:08.000Z","en"
"1093","Little things like the terminology we choose to use can affect the safety of people.

The #AsianAmerican community is not to be blamed for the #coronavirus pandemic. #WashTheHate https://t.co/XXKnwsySKN","2020-03-30T22:24:24.000Z","en"
"1094","FBI warns of potential surge in hate crimes against Asian Americans amid #coronavirus - 
#washthehate 
ABC News via @ABC - https://t.co/ltEpKmkYt1","2020-03-30T21:16:24.000Z","en"
"1095","It's a sad day for all of humanity when we sapient beings must learn from a microscopic, nonliving life form, that we, too, should not discriminate. #WashTheHate https://t.co/7iwWLzQ66Y","2020-03-30T21:16:08.000Z","en"
"1097","Thank you to actor @Leonardo_Nam for speaking up against the #AntiAsianRacism: ""Let’s stop racializing this pandemic and get on with unifying the country to save lives and the economy."" 

#WashTheHate

https://t.co/lska9wTASu","2020-03-30T21:00:54.000Z","en"
"1098","Be the pebble

#washthehate
#arete 
#365drivensociety https://t.co/Cjf1m5x13y","2020-03-30T20:11:16.000Z","en"
"1099","More than disappointed that @FCN2go allows this particular freeze frame of a clickbait video at the top of what is supposed to be their definitive coronavirus update page. #washthehate #aajamediawatch https://t.co/vdap8hNmxE","2020-03-30T20:04:47.000Z","en"
"1100","Zoinks! The corona culprit has been identified! We see you @zoom_us 👀. But really, #washthehate we are in this together &amp; tbh Zoom's got us through this crisis. https://t.co/AIa5oEMsjW","2020-03-30T19:58:23.000Z","en"
"1101","Overkill for #brunch? Belgian Waffle with chorizo topped runny egg? Yum. Eat the #quarantine away 🤯

#washthehate
#arete 
#365drivensociety https://t.co/HOOoC9QqYQ","2020-03-30T19:38:18.000Z","en"
"1102","Fantastic! We need elected leaders speaking out and putting consequences behind the words. #washthehate #stopaapihate #IamNotAVirus https://t.co/cVJIBhEhTm","2020-03-30T18:56:29.000Z","en"
"1103","@chelahhorsdal #WashTheHate   There is no place for racial intolerance or hated ever. It disgusts me when I see it happening and I am never silent about it. Thank you for this.","2020-03-30T17:28:51.000Z","en"
"1104","Apple and the Centers for Disease Control and Prevention have developed a #covid19 guidance app.  (Click to download and feel free to share)

https://t.co/huyPsr7HXe

 #washthehate
 #365drivensociety
 #diseasecontrol https://t.co/ZT3VCJx3Aw","2020-03-30T17:07:19.000Z","en"
"1105","we are proud to be a part of the #washthehate campaign to raise awareness about the increased racism &amp; violence against Asian Americans because of fears of COVID-19. Watch to see how you can join @aaja https://t.co/uWhu7dciVV","2020-03-30T17:02:14.000Z","en"
"1106","""We Can't Be Silent"": Asian Americans in Hollywood Denounce ""Chinese Virus"" and Racist Incidents. #WashTheHate @AC360 #RacismIsAVirus #AsianAmericans #COVID19 #coronavirus @maddow #Discrimination @donlemon @CuomoPrimeTime @TheLeadCNN @wolfblitzer #racism https://t.co/BIWbd9x6IG","2020-03-30T15:26:45.000Z","en"
"1107","#WashTheHate  invites the public to share their own experiences while promoting proper hand-washing #MKT403Nojoud https://t.co/uSzQKInwSx","2020-03-30T14:29:26.000Z","en"
"1108","@BobDuffyROC @RochesterChambr #WashTheHate
Thank you for supporting the important work of Asians, Americans, and of course New Yorkers! We need everyone! 
https://t.co/g0uORqF6rU
@GovAndrewCuomo 
@CuomoPrimeTime","2020-03-30T12:39:39.000Z","en"
"1109",".@ACPinternists @ACPMAChapter  @AcpAsians  Happy #NationalDoctotsDay fighting #COVID19. What I AM: #IMProud #WomenInMedicine #WomenInID #SheForShe #CommunityOverCorona 
What I am NOT: #IAmNotAVirus
#RacismIsAVirus #MyEthnicityIsNotAVirus #WashTheHate (Disclaimer-Not real #PPE.) https://t.co/SYUw4JRxPm https://t.co/1hwXxJwRMP","2020-03-30T12:12:00.000Z","en"
"1111","@EugenieYoung3 @allbeckyb @CuriousHobbyist I posted records of Chinese exclusion detainees from the 1880s and 1890s. These records are reminders of longstanding racism.  #washthehate https://t.co/pgzjyv27ME","2020-03-30T11:04:11.000Z","en"
"1112","I’m heartbroken by reading on social media the recent experiences of hate and racism towards a lot of my friends because they are or look like Asian Americans. A few of these incidents were in California. I thought we’re better than that. Fuck those assholes, guys. #WashtheHate","2020-03-30T07:55:59.000Z","en"
"1113","A very necessary initiative. #radiofirst #trustradio #washthehate #standtogether https://t.co/iRaMk6e7mR","2020-03-30T06:57:38.000Z","en"
"1114","Thank you for calling out Anti-Asian racism! #washthehate #dontbearacist https://t.co/7lrBkGxhm0","2020-03-30T06:16:52.000Z","en"
"1115","Doctors during the Corona virus. Thank you 😊 🙏💕 #stayhome #corona #coolmom #washthehate https://t.co/APj0lv9jzN","2020-03-30T06:09:02.000Z","en"
"1116","AsAm News | Man throws punches at Asian American, tells her to go back to China while trying to kick her dog #becool2asians #Covid_19 #coronavirus #washthehate #IamNotAVirus  https://t.co/RexBgEwKMi","2020-03-30T05:52:13.000Z","en"
"1117","Asian Americans join #WashTheHate campaign to raise awareness of discrimination amid coronavirus ... https://t.co/ipv2T1PVr7 via @GMA","2020-03-30T04:50:41.000Z","en"
"1118","Asian American Celebrities Unite Against Bigotry In #WashTheHate Campaign ~ @WashTheHate 

https://t.co/epryqx9Zsi https://t.co/hZzKuGjgcF","2020-03-30T03:21:47.000Z","en"
"1119","New campaign video. #WashTheHate @WashTheHate https://t.co/WTLSxRV3ja","2020-03-30T03:10:43.000Z","en"
"1120","RACISM-It may not affect you but its affecting every person of Asian descent in the world. Stand up for your fellow human beings cause we are all brothers and sisters. Dont just watch. help. #takeastand #COVID-19 #WeAreAllInThisTogether #RacismisaVirus #WashtheHate","2020-03-30T02:39:53.000Z","en"
"1122","Deeply appreciated Nick addressing the increased racism towards Asians today during his sermon at @knoxtoronto. Thank you, thank you, thank you.

#washthehate #racismisnotok #iamnotthevirus","2020-03-30T02:19:18.000Z","en"
"1123","@RealMasterKenC I posted records of Chinese exclusion detainees from the 1880s and 1890s. These records are reminders of longstanding racism.  #washthehate https://t.co/pgzjyv27ME https://t.co/EC08YoLRCI","2020-03-29T22:20:06.000Z","en"
"1124","@JoeWongComedy I posted records of Chinese exclusion detainees from the 1880s and 1890s. These records are reminders of longstanding racism.  #washthehate https://t.co/pgzjyv27ME https://t.co/N4J9XUuIPy","2020-03-29T22:05:27.000Z","en"
"1125","For all those freaking out over predictions &amp; conspiracies, Dean Koontz did write about a fictional virus in his novel “The Eyes of Darkness” however..... #washthehate https://t.co/9i7xSHnRuB","2020-03-29T20:59:47.000Z","en"
"1126","Just saw a video of my beloved little LA Chinatown restaurant Zen Mei Bistro being defaced with graffiti, and it breaks my heart. Going to make it a point to drive over there and pickup takeout this week. #washthehate #supportsmallbusinesses #supportchinatownbusinesses","2020-03-29T20:07:11.000Z","en"
"1127","@TheLadyArcher77 I posted records of Chinese exclusion detainees from the 1880s and 1890s. These records are reminders of longstanding racism.  #washthehate https://t.co/pgzjyv27ME https://t.co/4hcMuf1Hk2","2020-03-29T18:13:44.000Z","en"
"1129","Name your feelings: Fear and Anger. Blaming each other will not help COVID go away but sneezing into your elbow and respecting social distancing may #washthehate.","2020-03-29T17:04:22.000Z","en"
"1130","We need more leaders like my @SEIUHCMN union president @GulleyJamie speaking against the racism &amp; xenophobia AsianAmerican workers and communities are facing.
These racists are worse than #Covid_19, coz the virus doesn’t discriminate. 
#WashTheHate #RacismIsAVirus #1u @SEIU https://t.co/dRD24gtCpF","2020-03-29T16:51:22.000Z","en"
"1131","‘You should be quarantined,’ and then he took off""

“I just went numb. You know how you go cold? You just go cold and numb"" “This is emotional. This affected my psyche.”

#WashTheHate

https://t.co/bRBl220I04 https://t.co/yBctcTl6J2","2020-03-29T15:44:28.000Z","en"
"1132","Reminder of disturbing history of US #InternmentCamps in light of current anti-Asian rhetoric....Congress members Maxine Waters, Judy Chu, Mark Takano hosted #CapitolHill screening of ALTERNATIVE FACTS: The Lies of Executive Order 9066 3/10  https://t.co/3cA2Qr2qxV #WashTheHate https://t.co/JwoFiJc7WR","2020-03-29T15:41:04.000Z","en"
"1133","@ChenXiHao @tzima8 @ItsCeliaAu Thank you Tzi and Celia! ❤️🙏🏻 #WashTheHate #RacismIsAVirus","2020-03-29T15:03:24.000Z","en"
"1135","RT APILegCaucus: It's been a week since the reporting center was launched with A3PCON, CAAsanfrancisco and sfsuaas1969 and nearly 700 reports were submitted. Please continue to encourage others to report. #washthehate https://t.co/YRx01Ngn06 https://t.co/SIdKadEPQ5 via …","2020-03-29T07:07:23.000Z","en"
"1136","This. 👇 #washthehate https://t.co/Ri50ZaLBwd","2020-03-29T04:04:08.000Z","en"
"1137","#WashTheHate Aims to Uplift the Asian Community and Combat Racism During Coro...https://t.co/CzliZ84HoC","2020-03-29T03:53:08.000Z","en"
"1139","Reporting center collects 670 reports of discrimination against Asian Americans in a week
https://t.co/te4ccPzQyk #washthehate Speak up if you see it!","2020-03-29T02:45:24.000Z","en"
"1140","@oaynagem I posted records of Chinese exclusion detainees from the 1880s and 1890s. These records are reminders of longstanding racism.  #washthehate https://t.co/pgzjyv27ME https://t.co/fQEIzDXyfg","2020-03-29T01:55:39.000Z","en"
"1141","How did my wife and spend our Saturday?  Dismantling racism in light of COVID19.  Awesome townhall and real time interpretation of the conversation.  #AntiAsianRacism #washthehate https://t.co/lNSWITsxtG","2020-03-29T00:33:04.000Z","en"
"1142","Our politicians contributed to this problem. Shameful. #washthehate https://t.co/LMFUXP82v9","2020-03-29T00:23:30.000Z","en"
"1143","this is the problem with #MAGA 
check your racist self #washthehate https://t.co/s135YUTLxv","2020-03-29T00:02:11.000Z","en"
"1144","@JCCraves @handleyzo I posted records of Chinese exclusion detainees from the 1880s and 1890s. These records are reminders of longstanding racism.  #washthehate https://t.co/pgzjyv27ME","2020-03-28T23:40:18.000Z","en"
"1145","If this happened in vanilla Naperville, it could happen anywhere. Get your spidery senses on and stay safe out there! 

#washthehate #racism https://t.co/Ltjsn89VW8","2020-03-28T22:56:42.000Z","en"
"1146","The latest Design for , your , Lifetime Value! https://t.co/Ai2PjD2BFk Thanks to @Jill_Gregory #washthehate","2020-03-28T22:46:59.000Z","en"
"1148","Saddened by the increase in anti-Asian racism, but we thank The People’s Collective for Justice and Liberation, their co sponsors &amp; racial justice partners for hosting “A TownHall on Anti-Asian Racism: Race, Struggle and Solidarity in the Time of A Global Pandemic” #WashTheHate https://t.co/6LJjRiv8Be","2020-03-28T22:28:26.000Z","en"
"1149","2nd virtual event today. A national town hall addressing the rise of xenophobia/racial attacks on #AsianAmericans during this pandemic. 

#washthehate https://t.co/9OpQYwvIT6","2020-03-28T22:15:53.000Z","en"
"1150","ALL for Love, LOVE FOR ALL
#washthehate 

https://t.co/TejzGkFEFS","2020-03-28T21:52:01.000Z","en"
"1151","Xenophobia is NOT an Aggie Value! @MSCPrograms @TAMU 
#washthehate 
https://t.co/U0soHMtVo6","2020-03-28T21:49:01.000Z","en"
"1152","@historynerd34 I posted records of Chinese exclusion detainees from the 1880s and 1890s. These records are reminders of longstanding racism.  #washthehate https://t.co/pgzjyv27ME","2020-03-28T21:37:33.000Z","en"
"1153","Please share and Wash the Hate! #washthehate  https://t.co/W3zi9UcYtd","2020-03-28T21:36:11.000Z","en"
"1157","An important 6-minute listen: Asian Americans Are Blamed By Some For COVID-19 Outbreak  https://t.co/Hux72HI4Bg

#coronaracism #washthehate","2020-03-28T18:45:14.000Z","en"
"1158","'Mulan' star Tzi Ma recalls racist attack, urges others to #WashTheHate - GMA - https://t.co/h8X6WHz9xg via @GMA","2020-03-28T18:09:31.000Z","en"
"1159","#WashTheHate campaign combats racism against AAPIs spurred by the coronavirus
https://t.co/7Gu9xBAiRt https://t.co/zed4tb01Iz","2020-03-28T18:00:01.000Z","en"
"1160","SEIU Healthcare Minnesota Condemns the Racism and Discrimination Against Asian Americans, and Urges Unity as we Respond to the Global #COVID19 Pandemic.
#WashTheHate #RacismIsAVirus https://t.co/jeskmiym3w","2020-03-28T17:59:08.000Z","en"
"1161","It weighs me down fr. #washthehate","2020-03-28T17:16:40.000Z","en"
"1162","Honestly, I’ll probably be the only one to say it, but Asians’ been facing a silent racism for awhile. Now, it’s beginning to surface and seem ok. It’s not ok. 

#WashTheHate","2020-03-28T17:15:45.000Z","en"
"1163","If you’re not Asian, you won’t understand what’s going on with Asians’ rn due to the Covid-19 causing ppl to retaliate on anyone looking remotely Chinese. I literally see at least one thing happening either virtually or physically on the daily. It’s real sad y’all. 
#washthehate","2020-03-28T17:15:33.000Z","en"
"1164","Thank you @People and @dianejcho for amplifying the voices of the #APA community that are speaking up to #WashTheHate. 💙 Together, we can raise awareness and make change. https://t.co/UsP5uJVJtA","2020-03-28T17:11:28.000Z","en"
"1165","Yep, #washthehate because #AsianAmerican are being attacked and harassed because of fear. Stay at home and help stop the spread of the #coronavirus. #COVID19 #Covid_19 #racism https://t.co/bjiVtpBAz4","2020-03-28T17:04:24.000Z","en"
"1166","#WashTheHate, you dirty jerks. 🧼 https://t.co/xS746u5Ng9","2020-03-28T16:43:32.000Z","en"
"1167","Thank you, Tressa! @WashTheHate #WashThehate @iwgroup https://t.co/JYBNvkRoew","2020-03-28T16:09:11.000Z","en"
"1168","“It’s definitely not good to call it the Chinese virus. The virus belongs to the Earth. The virus is our common enemy—not the enemy of any person or country.” - George Gao, director-general of the Chinese Center for Disease Control and Prevention #washthehate #ChineseVirus","2020-03-28T16:01:52.000Z","en"
"1169","#Scrutinize #savor &amp; #dispose #unbelievable #chosen #headlines in 'Revolution Against Racism: Humanity' https://t.co/2PhyLCG2h5 Thanks to @EllenMAlex @Zicutake @hwagtiff #washthehate #girlsgeneration","2020-03-28T15:32:35.000Z","en"
"1170","I can't say enough about this--it's amazing! My sister-in-law is Asian American in NYC &amp; has personally experienced this. SMH. 

Multicultural @IWGroup Says #WashTheHate Against #Coronavirus-Fueled Racism 

(by @MaryEmilyOHara @Adweek) #marketing #COVID19 https://t.co/1KyxYSa6Zc","2020-03-28T15:00:00.000Z","en"
"1172","Help if you can! 🙏 #kindness #staysafe #WashYourHands #washthehate https://t.co/RDIIwfnjm1","2020-03-28T13:34:55.000Z","en"
"1173","#WashTheHate Aims to Uplift the Asian Community and Combat Racism During Coronavirus Pandemic
https://t.co/V3FXgsgple via @people","2020-03-28T12:51:35.000Z","en"
"1176","SOCIAL MEDIA #FILM  is out: https://t.co/zj10H0wACc Topstories via @yukanyan2525 #mulan #washthehate","2020-03-28T08:46:00.000Z","en"
"1177","@jeanniemai I posted records of Chinese exclusion detainees from the 1880s and 1890s. These records are reminders of longstanding racism.  #washthehate https://t.co/pgzjyv27ME","2020-03-28T08:20:22.000Z","en"
